pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0045184,0.284023668639053,0.62447168216399,0.0937465422491719,-0.31405203284527,-1.09520745224769,110,Q9V3I2|Q9VLB7|A0A0B4K7J2|Q9VKC8|Q24253|Q9VYT6|O18332|O15971|Q9W552|A1Z7S3|Q7KM15|Q9V3J4|Q9GYU8|Q9W4K0|Q8SXY6|O18333|Q6NL44|Q9VL69
GO:0045216,0.21824686940966,0.557609956081482,0.122679189568808,-0.509723496106816,-1.22207369250472,16,P16378|Q24372|Q9VLT3
GO:0045229,0.77208480565371,0.949162300118836,0.0518457624865066,-0.313440594499805,-0.791765803915135,20,O15971|Q9XYZ5|O97102|A1Z877|P40417|P11046|Q00174|Q0E8P5|Q9VVG0
GO:0045333,0.00257082591438576,0.0601395743061159,0.431707695803346,-0.498647585020682,-1.61781161545302,69,Q7JYH3|P00408|Q9VGS3|Q94523|Q9VXK7|Q9V4E0|Q9V3L7|Q9VMI3|Q7K4T8|Q9XY35|Q4V5I9|Q9VEB1|Q9W125|Q9VPE2|Q9W3X7|Q9VQM2|Q9VIQ8|Q9V470|Q9VTU2|Q9V3W2|Q9VGQ1|Q9W402|Q6IHY5
GO:0045451,0.967914438502674,0.989105910682126,0.0419081748591401,-0.229543740760904,-0.524893121491197,13,Q7KM15
GO:0045471,0.472924187725632,0.807331585632144,0.0766746872490091,-0.406678433241272,-0.99472015473702,18,Q9VLC5|P13677|P40417|P81900|Q9VCW6|Q26377|Q9VSY4|Q9VQF7|E1JJH5|P12370
GO:0045475,0.745098039215686,0.947803589122537,0.0633597010643758,0.330231466186666,0.774301602524753,11,Q94901|Q9VWW2
GO:0045595,0.968137254901961,0.989105910682126,0.0565299525056311,0.209303276698586,0.605454190174433,27,A1Z9J3|Q7KSE4|P09208|P25171|Q24276
GO:0045597,0.859375,0.979893913968133,0.0577308549299813,0.276453905560068,0.728776680799272,18,A1Z9J3|Q7KSE4|P09208
GO:0045727,0.771639042357275,0.949162300118836,0.05378728077603,-0.347646942532702,-0.756341556224467,11,Q9VND8|O77477|Q7KN75
GO:0045732,0.583793738489871,0.877918828110722,0.0670512579829467,-0.411269786341307,-0.8947595740763,11,Q9XYZ5|Q02748|Q9VZU7
GO:0045807,0.606115107913669,0.887294031008771,0.0640703750499722,-0.401070863259575,-0.893959630619122,12,Q9V393|O61491|P13677|Q08012|P91926
GO:0045814,0.658371040723982,0.914662931548777,0.0713052987340038,0.339374360986927,0.853227123158136,15,Q9VIE7|Q24478|P05205|Q86BS3|Q03427|Q9VUH8|P08928
GO:0045824,0.492063492063492,0.82010582010582,0.086794975677172,0.403183505696885,0.977337665330375,13,Q7KUA4|Q9VCE1|Q9VLU4
GO:0045861,0.125230202578269,0.429797036723327,0.169570644405628,-0.627495669422034,-1.36518114520777,11,Q9U9Q4|Q9VKZ8|Q7JV69|Q0E8C8
GO:0045862,0.755102040816326,0.948901184395995,0.0646484568421928,0.328377865343627,0.796004925118127,13,Q9VVB4
GO:0045892,0.568345323741007,0.875127485306333,0.0672065093710464,-0.412612012261165,-0.919684065484649,12,Q9VGW7|Q9W403|Q9VP57
GO:0045893,0.894977168949772,0.987262699375867,0.0568864160475701,0.249823766066078,0.689068895771662,21,Q8IRH5|Q9VCH5|Q9VJQ5
GO:0045926,0.679646017699115,0.919630799332206,0.0578529757032509,-0.357764806861997,-0.829985826674098,14,P16378|X2JAU8|Q00174|Q9VVA7
GO:0045927,0.796762589928058,0.95678704856787,0.0512184348540341,-0.31404747041085,-0.778715692929251,19,Q9VND8|O62602|Q8SXX1|P45888|P40797
GO:0045934,0.577540106951872,0.875195392842452,0.065981614400873,-0.404076935563985,-0.92399471807729,13,Q9VGW7|Q9W403|Q9VP57
GO:0045935,0.959322033898305,0.989105910682126,0.0400031517498194,-0.215364010452742,-0.609055506741853,33,Q9V3J4|P54622|Q9VP57|Q27268|Q9VHM3|Q9VZU7|Q7K012|Q9VZ49
GO:0045944,0.64172335600907,0.905487649605297,0.0727141077934447,0.353598006066883,0.857139850296096,13,Q8IRH5|Q9VCH5|Q9VJQ5
GO:0046031,0.00937196102309525,0.108686291344174,0.380730400722792,-0.778264813767591,-1.67869136591986,10,O62619|P07486|Q9VUY9|Q7JYW9
GO:0046034,0.000487581911926587,0.021830371965804,0.49849310876659,-0.735723886536483,-1.85847342273175,20,O62619|P07486|Q9VUY9|O01666|P35381|Q7JYW9
GO:0046148,0.581227436823105,0.877918828110722,0.0662842187012672,-0.378699257955075,-0.92628414413208,18,Q9VM10|P15425|A1Z7S3
GO:0046165,0.244394618834081,0.584078667786727,0.130777137971974,0.491046853416344,1.18396590563271,12,P20007|P48611|P48596
GO:0046173,0.276688453159041,0.615783106473284,0.119887845115423,0.49284222273197,1.15557892547259,11,P20007|P48611|P48596
GO:0046364,0.467625899280576,0.801063497028464,0.0770736734944102,-0.447794087476647,-0.998102514305478,12,P07486|O97479|Q9VEB1|O96299|Q9VG42|P52029
