Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
cell_cycle_G1/S_phase_transition_(GO:0044843),1/65,0.00648959948022479,0.0221209874058013,0.0135802469136356,0.0460347352995582,-2.16947783977243,10.9288627752991,ninaE
synaptic_target_recognition_(GO:0008039),1/56,0.00559229961500852,0.0221209874058013,0.0117283950616304,0.0460347352995582,-2.09971795470834,10.8899030724112,ninaE
fatty-acyl-CoA_biosynthetic_process_(GO:0046949),1/72,0.00718721936134809,0.0221209874058013,0.0150205761317067,0.0460347352995582,-2.18208429155064,10.769569922066,ninaE
fatty-acyl-CoA_metabolic_process_(GO:0035337),1/72,0.00718721936134809,0.0221209874058013,0.0150205761317067,0.0460347352995582,-2.18089258089246,10.763688292603,ninaE
regulation_of_rhodopsin_gene_expression_(GO:0007468),1/81,0.0080837991899106,0.0221209874058013,0.0168724279836319,0.0460347352995582,-2.22637979027214,10.726460319749,ninaE
cellular_response_to_nutrient_levels_(GO:0031669),1/79,0.00788459422959602,0.0221209874058013,0.0164609053495147,0.0460347352995582,-2.20113853143547,10.6597716768019,ninaE
regulation_of_neuron_apoptotic_process_(GO:0043523),1/106,0.0105721736088264,0.0221209874058013,0.0220164609052608,0.0460347352995582,-2.3391737977384,10.6421410424259,ninaE
cellular_response_to_hypoxia_(GO:0071456),1/84,0.00838256912844064,0.0221209874058013,0.0174897119339756,0.0460347352995582,-2.20652931988321,10.5507424337738,ninaE
nucleoside_transport_(GO:0015858),1/71,0.00708757437873258,0.0221209874058013,0.0148148148147014,0.0460347352995582,-2.12028981819202,10.4941881148055,ninaE
amine_transport_(GO:0015837),1/90,0.0089799739990483,0.0221209874058013,0.0187242798352242,0.0460347352995582,-2.22440241929559,10.4830709465051,ninaE
regulation_of_endocytic_recycling_(GO:2001135),1/54,0.0053928446422504,0.0221209874058013,0.0113168724279594,0.0460347352995582,-1.98425869088996,10.3631526846759,ninaE
regulation_of_compound_eye_photoreceptor_development_(GO:0045314),1/97,0.00967671883617474,0.0221209874058013,0.0201646090537968,0.0460347352995582,-2.19228546888249,10.1678910311303,ninaE
negative_regulation_of_macroautophagy_(GO:0016242),1/58,0.00579173458653026,0.0221209874058013,0.0121399176955067,0.0460347352995582,-1.95204116108404,10.0555954066957,ninaE
eye_photoreceptor_cell_differentiation_(GO:0001754),1/104,0.0103732186603728,0.0221209874058013,0.0216049382715801,0.0460347352995582,-2.19957747768188,10.048831125575,ninaE
