Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 128C, Sample, n/a, Earth_F3	Abundances Count: F8: 128C, Sample, n/a, Earth_F3	Modifications
Q86PF5	PRKCA-binding protein	6.16	4	4	0	117335.408	4	
Q8I077	BcDNA.LD22910	1.76	2	2	2	14188.0066	2	
Q8I099	Uncharacterized protein, isoform A	21.75	7	10	7	262695.11590000003	7	
Q8I0D4	RE20510p	21.32	17	37	0	4947285.7843	35	
Q8I0J3	Mitochondrial ribosomal protein S21, isoform A	44.83	4	5	4	68515.1982	5	
Q8I0P9	acid phosphatase	9.67	4	4	0	111036.981	3	
Q8I725	Glyoxylate reductase/hydroxypyruvate reductase	29.97	11	23	11	2287389.6004	23	
Q8I930	GH14147p	3.57	3	4	0	35258.9876	4	
Q8I941	GH16843p	32.88	8	25	8	1445542.8296	24	
Q8IG84	SD21996p	13.42	14	125	0	463.92023	1	
Q8IGI1	Misexpression suppressor of KSR 2, isoform J	22.86	9	15	1	31146.351	2	
Q8IGY1	RE08101p	33.19	42	295	0	40596988.70564	160	
Q8IH23	GEO02102p1	67.41	6	14	6	1779987.9139	14	
Q8IM93	FI18814p1	35.27	16	37	16	2315066.4774	30	
Q8IMF4	RE24176p	6.68	3	3	0	38357.936	3	
Q8IMJ0	VhaAC45-related protein, isoform A	33.07	13	38	1	1883218.96683	35	
Q8IMK7	Alphabet, isoform B	7.28	3	4	0	34986.985	3	
Q8IMQ8	RH29536p	46.4	14	49	0	7647730.0922799995	47	
Q8IMT3	IP12392p	10.71	4	5	4	113099.901	4	
Q8IMT6	FI01822p	10.66	5	6	5	163722.19	6	
Q8IMU2	RE10237p	19.18	4	5	0	193025.985	5	
Q8IMV6	Scaffold attachment factor B, isoform B	5.82	4	4	3	56866.2771	4	
Q8IMX4	FI04408p	10.85	4	6	0	91840.6679	6	
Q8IMX8	U6 snRNA-associated Sm-like protein LSm3	40.78	4	13	4	425092.69309	11	
Q8IN49	MIP05539p	11.03	10	11	10	208482.23189999998	9	
Q8IN51	FI17609p1	37.59	7	14	7	849758.458	14	
Q8IN95	Nuclear migration protein nudC	8.17	3	3	3	102903.817	2	
Q8INA9	Fasciclin 1, isoform C	50.08	31	171	2	147770.8605	4	
Q8ING0	Peptidase S1 domain-containing protein	11.35	5	5	5	47123.8113	4	
Q8INH5	Aminopeptidase	7.53	7	11	0	283796.8528	11	
Q8INQ9	LIM domain-containing protein	7.47	3	3	0	45704.9903	3	
Q8INU6	Glyoxylate reductase/hydroxypyruvate reductase	12.23	4	13	2	47679.255000000005	2	
Q8IP52	RE16941p	0.86	1	1	1	14903.913	1	
Q8IP62	Small ribosomal subunit protein mS23	41.27	6	7	6	282407.8018	7	
Q8IP80	ethanolamine-phosphate cytidylyltransferase	38.58	15	20	1	1167537.6572999998	17	
Q8IP94	threonine--tRNA ligase	7.54	6	6	0	49202.262	5	
Q8IP97	Peroxin-19	35.62	9	32	9	3662992.0087	28	
Q8IPA5	RE15581p	10.0	3	3	0	93317.141	3	
Q8IPB1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	21.84	4	4	0	41472.5957	3	
Q8IPD8	Cuticular protein 30F	60.96	7	14	7	1973013.0970000003	14	
Q8IPE8	Trifunctional enzyme subunit alpha, mitochondrial	61.69	39	102	1	8171909.00643	98	
Q8IPG8	Uncharacterized protein	14.21	3	8	3	109303.8665	8	
Q8IPH0	protein-glutamine gamma-glutamyltransferase	1.95	2	2	0	31162.92	1	
Q8IPK0	Stathmin, isoform B	11.59	3	3	0	29058.826569999997	3	
Q8IPP8	Ketoreductase domain-containing protein	49.61	11	26	9	1175231.3465	18	
Q8IPQ6	Polymerase (DNA-directed), delta interacting protein 2, isoform B	13.69	4	5	0	78296.4114	4	
Q8IPT0	ER membrane protein complex subunit 10	14.54	3	7	0	172010.19	6	
Q8IPT6	small monomeric GTPase	10.24	4	13	0	966.67145	1	
Q8IPT9	SD05439p1	39.06	11	32	0	1922796.43065	27	
Q8IPU3	hydroxyacylglutathione hydrolase	31.32	9	53	0	4917765.1602	49	
Q8IPU7	BNIP3, isoform C	16.95	3	3	0	13455.1311	2	
Q8IPW1	Arouser, isoform A	5.47	4	4	0	30110.0979	4	
Q8IPZ5	Uncharacterized protein, isoform B	12.42	6	7	0	81541.711	7	
Q8IQ99	PAR-domain protein 1, isoform J	1.42	1	1	0	10179.87	1	
Q8IQB7	MIP21654p	9.44	3	3	3	203214.97000000003	3	
Q8IQB8	Tequila, isoform D	6.07	9	12	0	311039.5955	12	
Q8IQC6	Small VCP interacting protein, isoform A	24.39	4	6	4	155006.56399999998	5	
Q8IQD3	Uncharacterized protein, isoform C	2.95	2	3	2	121140.23099999999	3	
Q8IQD7	Phospholipid scramblase	6.44	1	1	0	36177.277	1	
Q8IQE6	Insulin receptor substrate 53 kDa, isoform A	9.29	10	11	1	203727.6676	8	
Q8IQH0	FI12817p	4.98	8	9	1	167486.7257	8	
Q8IQM5	Uncharacterized protein, isoform A	12.62	4	9	1	343496.2728	9	
Q8IQQ0	2-oxoglutarate dehydrogenase, mitochondrial	22.03	20	26	1	792428.7799	23	
Q8IQT0	Gamma-glutamylcyclotransferase	12.31	3	3	0	20249.403	2	
Q8IQU1	LD36620p	19.62	9	13	1	100213.14540000001	2	
Q8IQV4	Lysosome-associated membrane glycoprotein 2-like luminal domain-containing protein	5.76	1	2	1	78591.63	2	
Q8IQW5	RE23625p	70.83	13	77	3	10279796.07779	66	
Q8IQX3	Uncharacterized protein, isoform A	50.54	5	6	5	94547.76343	6	
Q8IR41	Uncharacterized protein, isoform C	3.51	3	3	0	42524.7097	3	
Q8IR72	FI19011p1	10.06	1	1	1	13725.326	1	
Q8IR76	FAD synthase	16.33	4	4	0	63629.6986	4	
Q8IRD0	RH17559p	42.86	3	8	3	612028.464	8	
Q8IRD3	Glutathione peroxidase	49.58	11	72	0	25008099.31843	70	
Q8IRH0	Puromycin-sensitive aminopeptidase	13.58	16	21	0	563420.4873	18	
Q8IRI5	Trio, isoform D	15.92	12	15	2	213484.40350000001	13	
Q8IRQ5	fumarate hydratase	74.52	29	154	0	30008460.73394	131	
Q8MKK1	AaRS-interacting multifunctional protein 3	10.61	2	3	2	68888.043	2	
Q8MLP9	GEO08457p1	33.04	4	5	4	100105.458	4	
Q8MLQ0	FI14118p	11.84	1	1	1	4857.6387	1	
Q8MLS1	5-formyltetrahydrofolate cyclo-ligase	23.88	6	13	6	1322363.1583	12	
Q8MLS2	ribose-5-phosphate isomerase	36.1	8	16	8	726673.5113	16	
Q8MLW0	Receptor protein-tyrosine kinase	2.69	3	3	2	44481.8939	3	
Q8MLW4	Uncharacterized protein, isoform A	34.53	9	14	9	968214.6495	14	
Q8MMD2	Epidermal growth factor receptor pathway substrate clone 15, isoform B	35.23	38	108	0	9046849.18289	99	
Q8MQP2	MIP16184p	2.67	1	1	0	52571.5	1	
Q8MRI4	Diphthine--ammonia ligase	2.22	2	2	2	16947.49	2	
Q8MRM0	GH16740p	27.0	6	9	6	1283983.3968	9	
Q8MRS5	AT03104p	0.71	1	1	0	9310.94	1	
Q8MRT7	SD26038p	13.79	3	4	3	102437.02599999998	4	
Q8MRW1	SD19278p	14.08	2	4	2	245024.583	4	
Q8MS69	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	17.12	5	6	5	14656.517100000001	5	
Q8MSB1	E3 ubiquitin-protein transferase MAEA	2.54	1	1	1	11635.488	1	
Q8MSI2	GH15296p	85.19	22	138	22	67687300.86845	123	
Q8MSS7	Small ribosomal subunit protein uS2m	13.26	3	6	3	59893.7951	6	
Q8MST5	Tubulin beta chain	40.7	17	120	0	1337497.06864	28	
Q8MT58	Carnosine dipeptidase 2, isoform A	52.09	23	74	5	8163067.4793	70	
Q8MZ07	GEO07581p1	6.16	1	1	1	44221.637	1	
Q8MZI3	RNA helicase	14.91	11	20	5	444241.4056	10	
Q8SWS2	RE29468p	77.51	8	32	0	1554014.82105	26	
Q8SWS3	RE26528p	17.13	2	6	2	262192.52666000003	5	
Q8SWZ6	RH51312p	15.35	3	7	3	42991.436	6	
Q8SX06	GEO08318p1	15.43	2	2	2	12770.2454	2	
Q8SX32	type I protein arginine methyltransferase	3.52	1	1	1	18236.025	1	
Q8SX35	GEO07743p1	55.78	5	9	1	268352.85250000004	7	
Q8SX50	RE04530p	17.6	6	7	0	169881.671	7	
Q8SX54	CLIP domain-containing serine protease	8.06	3	4	3	15777.3845	2	
Q8SX57	LD44221p	38.91	7	17	7	602955.9075	17	
Q8SX78	LD05679p	21.72	9	9	9	217346.032	9	
Q8SX89	Kugelkern, isoform A	15.26	6	6	6	109591.07647	6	
Q8SXC2	FI04487p	9.56	5	5	5	45450.013699999996	5	
Q8SXD5	GH02216p	57.69	13	41	2	6990103.0223	39	
Q8SXE1	RH69521p	4.68	2	2	2	47078.1066	2	
Q8SXF0	Small ribosomal subunit protein uS9m	17.72	8	8	7	97617.4364	6	
Q8SXF2	RH40246p	8.18	4	4	4	134209.08500000002	4	
Q8SXG7	tRNA selenocysteine-associated protein 1	5.06	2	2	2	67960.694	2	
Q8SXK0	RE18748p	6.55	2	2	2	35955.126000000004	2	
Q8SXM8	Lysine--tRNA ligase	28.92	17	25	1	817949.66116	22	
Q8SXP8	TAR DNA-binding protein 43	12.24	5	8	2	39581.79804	8	
Q8SXQ1	aldehyde dehydrogenase (NAD(+))	25.56	14	20	14	1022615.068	19	
Q8SXQ5	Glutaredoxin-related protein 5, mitochondrial	4.4	1	2	1	2291.1028	1	
Q8SXS0	RE40914p	16.23	5	6	5	79827.086	5	
Q8SXX1	Phosphatidylinositol 5-phosphate 4-kinase, isoform A	40.59	16	31	16	2711634.4806	30	
Q8SY13	Beaten path IIIc, isoform A	8.62	4	5	0	29822.887600000002	4	
Q8SY19	Microsomal glutathione S-transferase 1	14.47	3	8	1	362304.36	7	
Q8SY58	Ketimine reductase mu-crystallin	1.97	1	1	1	4880.6978	1	
Q8SY67	lysozyme	14.47	2	6	2	505907.2476	6	
Q8SY69	MICOS complex subunit MIC10	25.0	2	7	2	1394964.583	7	
Q8SYC4	RE68566p	3.93	2	2	2	66721.40299999999	2	
Q8SYD9	Endophilin B, isoform A	44.87	17	82	0	5581588.14026	71	
Q8SYG3	E2 ubiquitin-conjugating enzyme	53.57	11	27	1	3009394.698	25	
Q8SYH8	RE57644p	19.05	5	10	0	302547.59765999997	10	
Q8SYJ2	GEO09626p1	67.47	10	68	10	16655047.6489	65	
Q8SYQ4	RE42475p	69.59	10	50	10	5614790.1521	47	
Q8SYQ8	RE40412p	27.94	4	9	4	178683.5902	9	
Q8SZK5	RH26533p	16.4	3	4	3	275044.92000000004	3	
Q8SZK9	HL04814p	59.31	15	64	15	10240632.07136	62	
Q8SZM2	RH04334p	28.15	9	35	9	7697396.6667	33	
Q8SZN1	GEO08217p1	73.39	10	27	5	3465246.5809	27	
Q8T0I9	GH27479p	28.88	11	16	1	671958.6185999999	14	
Q8T0J5	GH26851p	40.42	12	39	0	6906638.228800001	39	
Q8T0N5	GH17516p	19.54	8	15	8	902814.9526	15	
Q8T0U6	Serine/threonine-protein phosphatase	12.15	6	10	1	72988.8299	5	
Q8T0V2	GH02495p	25.5	11	20	0	465298.0665	15	
Q8T389	Endophilin B	43.12	16	71	0	11681.8947	2	
Q8T3V6	Large ribosomal subunit protein uL29m	16.61	5	5	4	42933.041	5	
Q8T3W8	Venom allergen-1	12.6	4	6	0	120301.42300000001	5	
Q8T4C4	ATP synthase subunit beta	11.25	5	77	1	10968.885	1	
Q8T4G5	AFG3 like matrix AAA peptidase subunit 2, isoform A	25.42	23	36	2	1901737.7462	31	
Q8T6I0	Achaete scute target 1, isoform B	64.98	32	81	0	6338182.4367	75	
Q8T972	N-terminal E2 ubiquitin-conjugating enzyme	4.55	1	2	0	14685.632	2	
Q8WR19	AFGF intracellular binding protein	2.79	1	1	0	14383.505	1	
Q94513	Boundary element associated factor	18.79	5	8	1	96947.00749999999	7	
Q94533	Ribosomal protein S6 kinase	6.12	3	3	3	39823.663	2	
Q94883	DNA replication-related element factor, isoform A	4.23	3	3	3	74049.702	3	
Q95NU8	GH16255p	14.82	7	11	7	296313.2774	10	
Q95NV8	Allatostatin C, isoform B	28.1	2	4	0	34338.65	4	
Q95PE4	GEO07784p1	5.56	1	1	1	10362.358	1	
Q95R34	GH16463p	12.62	4	5	4	151051.36330000003	4	
Q95R98	Protein phosphatase methylesterase 1	7.82	3	6	3	162804.67773	5	
Q95RB1	Pre-mRNA-splicing factor RBM22	18.66	8	9	8	79659.58598	8	
Q95RB2	Cuticular protein 49Ae	48.51	7	175	7	45759648.89702	161	
Q95RC5	LD44506p	4.95	3	3	3	24694.486100000002	3	
Q95RE4	LD37574p	51.42	13	23	0	103692.3514	18	
Q95RF6	LD34461p	34.5	4	12	4	373151.7881	12	
Q95RI2	LD28549p	31.37	9	11	9	263593.3209	11	
Q95RI7	Survival of motor neuron-related-splicing factor 30	20.99	5	6	1	124346.1338	5	
Q95RP1	LD18295p	10.71	2	2	2	37987.569599999995	2	
Q95RQ1	LD16414p	3.32	2	2	2	10348.0404	2	
Q95RR6	LD15002p	64.6	18	79	0	98819.38	2	
Q95RS6	Phenoloxidase-activating factor 2	15.2	5	8	5	334582.5024	8	
Q95RV5	Ribulose-phosphate 3-epimerase	15.38	3	8	3	1254169.38234	8	
Q95RY2	LD01461p	45.04	9	18	2	560348.55424	15	
Q95SH0	GH26463p	2.44	2	2	2	27051.3163	2	
Q95SH2	Charged multivesicular body protein 1, isoform A	30.54	8	28	8	860150.2792999999	23	
Q95SH7	GH26007p	3.49	1	2	1	268729.95	2	
Q95SI7	GH23390p	75.09	18	61	18	6499182.73523	57	
Q95SN8	GH12395p	15.49	4	7	4	326299.9268	6	
Q95TK5	LD44914p	21.21	9	14	8	431305.008	12	
Q95TL8	Endoplasmic reticulum protein 44, isoform A	33.5	15	31	0	2892223.74076	31	
Q95TP0	LD34582p	4.51	2	2	2	17134.7	1	
Q95TZ7	GH19182p	85.32	28	147	0	25278148.81892	120	
Q95U15	GH14252p	83.65	34	259	0	8004429.1261	29	
Q95U34	GH11113p	30.82	13	27	13	2023358.1489	26	
Q95WY3	Nucleolar protein 56	16.13	8	9	8	449874.309	9	
Q960D4	SD06560p	20.91	13	13	0	656064.8075	13	
Q960M4	Peroxiredoxin-5	74.21	13	104	13	34122777.557000004	96	
Q960Y8	Aluminum tubes, isoform G	25.74	22	26	0	1182933.8091	25	
Q961A8	LD25351p	2.07	1	1	0	5863.289	1	
Q961B3	5'-nucleotidase domain-containing protein 1	5.24	3	3	0	122349.6754	3	
Q961B9	LD24073p	3.72	2	2	2	55512.741	2	
Q961C8	LD22649p	9.84	4	4	0	77085.6575	4	
Q961E7	phosphorylase kinase	7.88	4	5	0	87170.864	3	
Q961K6	GH19047p	3.18	2	2	2	3617.2573	1	
Q961Q8	GH10454p	8.89	4	5	4	73055.8425	5	
Q961T9	GH07914p	32.94	6	12	6	863144.7531	12	
Q961X4	Combover, isoform B	17.43	11	13	0	110945.01877	12	
Q966T5	Paxillin, isoform D	28.93	7	20	4	160410.9926	6	
Q967S0	Amidophosphoribosyltransferase	11.33	6	8	0	123220.00455	7	
Q9I7H8	LD37276p	14.29	4	5	4	62648.3983	4	
Q9I7I3	GH12831p	12.97	4	4	4	82271.683	4	
Q9I7J0	GH21596p	72.19	11	40	11	5491989.27475	36	
Q9I7K3	N-acyl-aliphatic-L-amino acid amidohydrolase	3.74	2	2	2	63226.719	2	
Q9I7L9	Uncharacterized protein, isoform A	14.01	5	5	0	97691.7181	5	
Q9I7M3	Uncharacterized protein, isoform A	48.17	12	25	1	1352756.10755	24	
Q9I7Q5	Cuticular protein 65Au, isoform A	65.09	7	25	7	4961271.71906	25	
Q9NCC3	Sorting nexin	15.58	8	10	8	501451.3374	10	
Q9NF31	EG:BACN25G24.3 protein (Fbgn0004860;ph-d protein)	1.47	2	2	0	23734.66315	2	
Q9NG60	Eukaryotic translation initiation factor 2D	4.97	2	2	2	9925.9642	2	
Q9U1K7	Thioredoxin domain-containing protein 17	37.78	6	8	6	617401.5474	8	
Q9U1L2	EG:BACR7A4.14 protein	55.78	12	16	12	284806.3919	14	
Q9U6P7	FI18813p1	10.55	5	7	5	335764.559	7	
Q9U6R9	Gamma-soluble NSF attachment protein	63.91	22	60	19	3070881.7302	60	
Q9U9Q2	Neosin, isoform A	20.22	7	7	7	173259.3917	7	
Q9V393	Kurtz arrestin	5.32	2	3	2	44284.0856	2	
Q9V396	Carbonic anhydrase	58.15	15	45	15	2825612.57622	42	
Q9V3A8	Ergic53, isoform A	4.88	3	3	3	46253.51499999999	3	
Q9V3C8	DShc protein	5.62	2	2	2	33246.174	2	
Q9V3D9	Signal recognition particle 54 kDa protein	21.26	10	16	10	410071.01828	16	
Q9V3E3	Large ribosomal subunit protein mL50	19.05	4	5	4	101840.917	5	
Q9V3E7	LD24793p	42.86	14	26	14	687049.95178	23	
Q9V3E9	RNA polymerase II-associated protein 3	9.36	5	6	5	34590.8492	4	
Q9V3F8	Pyrroline-5-carboxylate reductase	25.71	5	14	5	598007.0251	14	
Q9V3I0	EG:BACR42I17.2 protein	12.18	3	8	3	365987.418	8	
Q9V3L7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	48.67	6	10	6	374468.33780000004	9	
Q9V3N7	dihydropyrimidinase	41.6	23	59	4	2608875.5764	56	
Q9V3N9	B6	4.48	3	3	3	124701.35269999999	3	
Q9V3P3	LD45860p	39.18	10	21	10	1300553.0633	21	
Q9V3Q4	thioredoxin-dependent peroxiredoxin	12.4	3	4	3	58243.172399999996	4	
Q9V3R3	GPN-loop GTPase	7.59	3	3	3	35854.678	2	
Q9V3T8	LD32469p	18.46	4	6	4	122373.43100000001	4	
Q9V3U6	26-29kD-proteinase	24.77	13	38	13	5264995.8547	36	
Q9V3V2	peptidylprolyl isomerase	62.96	14	54	2	3798937.8411	54	
Q9V3V6	26S proteasome regulatory complex subunit p50	61.92	23	69	22	7506216.8269	63	
Q9V3V9	Endonuclease G inhibitor, isoform A	57.38	16	34	16	1458871.58794	33	
Q9V3W2	GM23292p	66.47	16	60	16	7106362.43253	53	
Q9V3W7	LD40489p	52.16	11	26	11	712052.1426	22	
Q9V3W9	UV excision repair protein RAD23	41.3	13	33	5	1076110.84163	33	
Q9V3Y4	LD43650p	20.57	5	8	5	268246.52	7	
Q9V3Y7	Uncharacterized protein, isoform A	60.36	15	32	15	2748237.408	31	
Q9V3Z4	GH11341p	30.28	14	31	14	1285885.1485000001	24	
Q9V3Z9	HL02234p	42.6	17	39	17	5194909.7349000005	37	
Q9V400	Integrin linked kinase, isoform A	9.38	5	5	4	54348.523799999995	5	
Q9V405	26S proteasome regulatory subunit 6B	58.84	29	53	19	3329944.76898	48	
Q9V406	Activator protein 4	13.31	7	11	7	584078.3414500001	11	
Q9V420	FI02878p	15.83	8	12	8	572696.0852	10	
Q9V428	Ras suppressor protein 1	36.04	9	20	9	1077873.81346	16	
Q9V434	Asparagine--tRNA ligase, cytoplasmic	8.78	4	5	4	65236.8426	5	
Q9V436	26S proteasome non-ATPase regulatory subunit 8	31.06	9	19	9	1195577.0838	17	
Q9V455	Importin subunit alpha	22.37	11	25	11	2689234.9599	24	
Q9V470	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	45.91	19	44	19	2789948.48094	42	
Q9V491	Plexin A, isoform A	1.44	3	3	0	33172.773	3	
Q9V4C1	Uncharacterized protein, isoform E	47.85	34	78	0	4283045.05171	71	
Q9V4D9	Purine-rich binding protein-alpha, isoform B	64.73	19	82	0	7776984.5353999995	69	
Q9V4E0	Complex I-49kD	31.41	12	19	11	802935.6129000001	19	
Q9V4E7	Transporter	9.12	6	7	3	268045.4464	7	
Q9V7W9	Nuclear inhibitor of protein phosphatase 1	6.01	2	3	2	12350.4067	3	
Q9V9M7	Large ribosomal subunit protein eL21	28.93	6	17	6	1153770.21682	12	
Q9V9Q4	LD43819p	30.23	12	26	12	1263053.1127	22	
Q9V9S0	Lysosome-associated membrane glycoprotein 5	17.3	5	8	5	203508.329	8	
Q9V9T5	GM14617p	13.75	10	10	0	90952.5219	9	
Q9V9T9	Beta-glucuronidase	2.92	2	2	2	31385.120000000003	2	
Q9V9U0	RE35358p	4.79	1	2	1	91977.37700000001	2	
Q9V9U7	Tubulin-specific chaperone A	38.18	5	12	5	687756.5104	12	
Q9V9V0	Cleavage stimulation factor subunit 1	4.25	2	2	2	4237.7	1	
Q9V9V4	CRAL-TRIO domain-containing protein	33.89	10	21	10	1414153.1833	17	
Q9V9W2	Large ribosomal subunit protein eL6	27.57	9	28	0	2771001.6976	24	
Q9V9W4	GH08048p	1.69	1	1	1	4030.5955	1	
Q9V9Y6	Carbonic anhydrase	8.61	3	3	3	34073.413	2	
Q9VA09	Guanylate cyclase soluble subunit beta-1	6.35	6	6	6	224704.44640000002	6	
Q9VA18	Coiled-coil-helix-coiled-coil-helix domain containing 3	78.03	20	85	20	6090006.5594	83	
Q9VA32	Cuticular protein 100A	29.88	7	16	7	485424.1953	13	
Q9VA34	LP06141p	1.88	2	2	2	35653.33	2	
Q9VA36	CIN85 and CD2AP related, isoform C	24.15	19	24	0	454274.1892	20	
Q9VA41	GEO08227p1	52.87	7	18	3	376733.6945	12	
Q9VA42	Niemann-Pick type C-2g, isoform A	49.69	7	27	4	5239379.9503	24	
Q9VA56	GH23271p	63.77	23	81	2	96807.23133000001	5	
Q9VA69	procollagen-proline 4-dioxygenase	2.73	2	2	2	49214.16	1	
Q9VA71	FI19924p1	4.52	1	2	1	6147.4973	2	
Q9VA76	IP18706p	16.43	6	8	6	61219.359	4	
Q9VA81	GEO10172p1	29.29	5	5	5	118135.17169999999	5	
Q9VA95	Trafficking protein particle complex subunit	17.93	2	3	2	161010.2264	3	
Q9VA97	Pyridoxal phosphate homeostasis protein	35.43	8	13	8	798073.8895	13	
Q9VAA6	GEO12235p1	19.62	3	7	3	283837.022	7	
Q9VAA9	JIL-1 anchoring and stabilizing protein, isoform A	28.21	11	18	11	533336.2206	18	
Q9VAC1	GM14349p	45.49	17	130	17	22618596.55814	121	
Q9VAC4	GEO09167p1	63.46	7	16	7	1341346.0482	15	
Q9VAC9	Uncharacterized protein, isoform A	30.21	10	13	1	81077.39086	8	
Q9VAD4	Translation initiation factor eIF2B subunit alpha	8.17	3	3	3	15344.0425	2	
Q9VAD7	RH37294p	18.5	3	3	3	26031.2153	3	
Q9VAG3	trypsin	17.0	4	7	4	150763.941	7	
Q9VAG9	3'(2'),5'-bisphosphate nucleotidase 1	40.85	10	16	10	965559.0427	13	
Q9VAI9	GEO07291p1	62.25	8	60	5	7569186.55443	54	
Q9VAJ9	Mitochondrial 2-oxoglutarate/malate carrier protein	33.75	12	15	12	410356.23117	15	
Q9VAL5	protein-tyrosine-phosphatase	0.86	1	1	0	337.5744	1	
Q9VAL7	Calnexin 99A, isoform A	38.51	22	70	1	3076367.50785	65	
Q9VAN7	Phosphoglycerate mutase	62.35	16	134	14	37085384.42364	126	
Q9VAQ4	Peptidase S1 domain-containing protein	12.85	5	6	5	117734.909	6	
Q9VAS1	Neprilysin-like 19	2.24	2	2	2	17297.807	1	
Q9VAU6	LD27564p	2.99	2	2	2	13152.8818	2	
Q9VAV2	FI21480p1	16.52	13	16	13	509047.9703	15	
Q9VAY0	Neprilysin 7	5.16	4	4	4	40367.0111	4	
Q9VAY2	Heat shock protein 83	37.87	32	96	31	6410747.99095	76	
Q9VAY6	Pre-mRNA-splicing factor SPF27	17.99	4	5	4	65758.808	3	
Q9VAY9	GH07821p	7.89	3	3	3	39256.2203	3	
Q9VB05	ALG-2 interacting protein X	26.2	26	47	26	2985029.05315	46	
Q9VB10	Hydroxysteroid dehydrogenase-like protein 2	48.06	18	46	18	4908386.0217	45	
Q9VB17	IP11341p	7.98	3	3	3	139176.77	1	
Q9VB22	LD33695p	14.29	8	11	8	353401.3543	10	
Q9VB23	Serine/threonine protein phosphatase 2A regulatory subunit	22.33	13	26	1	682848.05866	21	
Q9VB51	GEO08385p1	42.96	3	3	3	56880.574	2	
Q9VB64	Uridine diphosphate glucose pyrophosphatase NUDT14	47.17	9	29	9	947583.1283	24	
Q9VB66	CLIP domain-containing serine protease	6.04	3	4	3	45667.2445	4	
Q9VB69	Malic enzyme	20.75	12	16	1	426624.73939999996	16	
Q9VB76	Carbonic anhydrase	3.54	1	2	1	11481.8634	2	
Q9VB77	IP09938p	12.18	4	4	4	172443.495	4	
Q9VB78	Eater	6.52	1	1	1	407.24927	1	
Q9VB79	IP09473p	24.22	8	17	8	917462.4994999999	15	
Q9VB81	Cuticular protein 97Eb	54.89	13	55	13	6787070.9847	53	
Q9VB86	LP07342p	10.14	2	3	1	22013.7612	3	
Q9VB96	Uncharacterized protein, isoform A	36.49	14	29	2	1833353.6695	29	
Q9VBC1	Uncharacterized protein, isoform A	29.03	3	3	3	33803.078199999996	3	
Q9VBC9	Beaten path VII	13.15	4	4	4	164762.90399999998	4	
Q9VBI2	UMP-CMP kinase	54.55	16	95	16	15714423.10824	85	
Q9VBI3	RH72336p	28.52	9	21	9	1484806.8125	19	
Q9VBL3	GH01188p	13.79	7	7	7	87954.16810000001	6	
Q9VBN5	60S ribosomal protein L27	26.67	4	6	4	970720.464	6	
Q9VBP5	Jing interacting gene regulatory 1, isoform A	4.76	2	2	1	35220.138	2	
Q9VBP6	Succinate-semialdehyde dehydrogenase	68.96	32	141	32	31294464.8283	133	
Q9VBR3	Astrocytic leucine-rich repeat molecule	1.7	1	1	1	28274.705	1	
Q9VBS7	Uncharacterized protein, isoform B	34.35	12	24	12	1639774.9866	24	
Q9VBT1	CHK kinase-like domain-containing protein	12.95	6	9	6	357597.9242	8	
Q9VBT2	IP11926p	9.86	4	4	4	21641.346199999996	3	
Q9VBU0	Uncharacterized protein, isoform A	7.43	4	4	3	44470.941	3	
Q9VBU9	40S ribosomal protein S27	38.1	3	9	3	4675874.281	8	
Q9VBV4	Juvenile hormone binding protein 7	30.4	8	10	8	406477.259	9	
Q9VBY7	Protein lin-7 homolog	63.08	12	50	1	5540036.1110000005	44	
Q9VC05	Oxysterol-binding protein	9.44	6	7	6	67430.1752	7	
Q9VC06	LD37516p	15.21	10	15	10	127821.58324	15	
Q9VC10	Phosphatidylinositol glycan anchor biosynthesis class S	3.17	2	2	2	13277.5193	2	
Q9VC18	Bifunctional purine biosynthesis protein ATIC	28.64	15	23	15	502044.16106	21	
Q9VC30	RE05274p	8.06	1	2	1	4810.4818000000005	2	
Q9VC31	Ras-related protein Rab-1	32.39	7	28	5	700567.9915	15	
Q9VC48	Methionine aminopeptidase	25.67	9	14	9	609474.275	14	
Q9VC53	BolA-like protein DDB_G0274169	21.33	4	13	4	645880.615	10	
Q9VC58	Syntaxin-18	8.86	4	4	4	36761.5161	4	
Q9VC66	AT25567p	28.82	13	18	13	492900.84589999996	18	
Q9VC67	Juvenile hormone binding protein 12	11.9	3	4	3	68610.6235	4	
Q9VC87	RE57978p	10.75	4	4	4	11149.4117	2	
Q9VCB9	FI08802p	26.23	6	12	6	996606.7860999999	12	
Q9VCD8	Structural maintenance of chromosomes protein	0.89	1	1	1	505.3074	1	
Q9VCD9	Uncharacterized protein, isoform C	34.42	5	10	5	1275252.0494000001	10	
Q9VCE0	Phosphatidylserine decarboxylase proenzyme, mitochondrial	11.41	5	5	5	130002.17623999999	4	
Q9VCF8	LD23561p	23.45	8	11	8	321126.64875	11	
Q9VCI4	LD32918p	3.55	3	3	3	55522.407400000004	3	
Q9VCI7	LD02979p	17.37	7	12	0	368698.115	11	
Q9VCK6	LD34157p	20.89	8	10	8	176611.59695	8	
