Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 129N, Sample, n/a, Earth_M3	Abundances Count: F8: 129N, Sample, n/a, Earth_M3	Modifications
Q59E01	FI02065p	7.44	5	6	0	31683.9955	4	
Q59E14	Neural cell adhesion molecule 2	8.12	4	5	4	40333.00924	5	
Q5BIA9	RE10908p	0.99	1	1	1	25533.871	1	
Q5LJT3	MIP01391p	25.1	4	10	4	389196.4891	10	
Q5U124	alpha-glucosidase	20.95	11	16	0	797871.9795	14	
Q5U126	GEO11286p1	59.42	7	33	7	9890308.0974	31	
Q5U191	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	25.11	8	12	1	294365.71900000004	11	
Q5U1B0	Beta hydroxy acid dehydrogenase 2	10.16	3	4	3	29882.1836	4	
Q6IDF5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	55.75	8	29	8	2289305.05155	26	
Q6IGM9	LYR motif-containing protein 2	28.89	3	4	3	58078.100600000005	3	
Q6IGN6	HDC05827	50.0	4	7	4	339953.25	7	
Q6IGW6	GEO13367p1	44.23	2	5	2	80824.04017000001	4	
Q6IHY5	Cytochrome c oxidase subunit 7A-like 2, isoform A	35.48	2	20	2	6185795.7667000005	19	
Q6IIF2	GEO11103p1	24.29	3	4	3	12554.11594	4	
Q6IL43	GEO11093p1	27.71	2	4	2	325300.70900000003	4	
Q6NL44	GH28815p	13.18	6	6	6	71346.9035	5	
Q6NLJ9	AT19138p	53.41	5	6	5	119054.83050000001	4	
Q6NMY2	RH54371p	36.81	6	28	6	5050685.556	18	
Q6NNV2	RE44043p	5.5	2	2	0	249974.91	2	
Q6NNV7	RH03309p	47.37	7	19	1	1259791.00797	17	
Q6NP69	GST-containing FLYWCH zinc-finger protein	4.88	4	5	1	79819.89499999999	5	
Q6NP72	GEO09659p1	33.33	4	18	4	849219.7265	18	
Q76NQ0	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	6.55	3	3	3	59750.5165	3	
Q76NR6	Regucalcin	81.19	23	173	0	28837835.56444	160	
Q7JMV3	Calcium/calmodulin-dependent protein kinase type 1	23.7	9	11	1	580192.0553	11	
Q7JMZ0	small monomeric GTPase	16.29	4	5	4	36766.9835	4	
Q7JNE1	Regulatory protein zeste	28.03	10	14	10	698322.46063	14	
Q7JPS2	Igloo, isoform A	55.83	12	29	4	5197983.611140001	27	
Q7JQH9	carnitine O-palmitoyltransferase	2.56	2	2	0	6700.6889200000005	2	
Q7JQR3	Sulfhydryl oxidase	24.65	16	30	16	1620349.7886	27	
Q7JQX9	FI14001p1	7.6	5	5	1	65314.544499999996	5	
Q7JR58	Probable enoyl-CoA hydratase, mitochondrial	56.61	15	119	15	29798604.99904	110	
Q7JR69	Cuticular protein 49Ac, isoform C	37.65	10	18	0	1287663.9741999998	16	
Q7JRC3	Epoxide hydrolase	5.7	3	4	2	102743.874	3	
Q7JRF1	RE48509p	8.67	2	3	1	32194.1999	3	
Q7JRH5	RE28271p	5.61	3	3	3	28105.66393	3	
Q7JRL9	GH25289p	70.78	13	48	1	9652036.1126	47	
Q7JRN6	GH06388p	11.21	3	8	3	152496.66749999998	6	
Q7JS69	FI04632p	40.84	11	75	1	2224459.354	14	
Q7JUN9	Deoxyribonuclease TATDN1	11.0	3	3	3	15817.2275	3	
Q7JUS1	NADP-retinol dehydrogenase	9.97	3	6	2	27427.422	2	
Q7JUS9	Phosphate carrier protein, mitochondrial	32.35	15	44	12	3667879.5233	33	
Q7JV09	GH28348p	6.55	7	8	3	107929.9347	8	
Q7JV69	SD11922p	10.96	4	6	4	345512.95530000003	6	
Q7JVG2	diphosphoinositol-polyphosphate diphosphatase	23.73	3	4	3	107457.9475	4	
Q7JVH6	LD24696p	37.3	11	25	10	1638371.306	15	
Q7JVI6	Glutathione S transferase E13, isoform A	18.58	4	12	4	527974.2509999999	10	
Q7JVK6	Translin	22.13	5	11	5	510705.81132	10	
Q7JVK8	GEO08987p1	71.92	10	16	10	1239361.0948	15	
Q7JVM1	GH25962p	11.79	3	6	3	98403.5026	4	
Q7JVX3	Zinc carboxypeptidase A 1	13.28	6	7	0	266192.5559	7	
Q7JVZ8	Glutathione S transferase E11, isoform A	24.44	6	9	6	614199.629	8	
Q7JW03	Ubiquitin-conjugating enzyme E2 H	27.32	6	11	6	599072.6447000001	9	
Q7JW07	LD08826p	5.63	1	1	1	2407.1865	1	
Q7JW48	RE12410p	2.23	1	2	1	42037.277	1	
Q7JW66	LD21545p	4.83	2	2	2	54729.706	2	
Q7JWD6	Elongin-C	63.25	7	34	7	4361713.1464	29	
Q7JWF1	Electron transfer flavoprotein-ubiquinone oxidoreductase	26.32	16	41	16	3599811.5676	39	
Q7JWH5	RING-box protein 2	19.47	1	1	1	19965.764	1	
Q7JWQ7	RE01730p	14.62	5	8	5	98063.44529999999	8	
Q7JWR4	GH19585p	9.09	1	1	1	49391.95	1	
Q7JWU9	AT07420p	30.12	8	10	8	177215.5708	8	
Q7JWX3	GH10112p	35.92	11	23	11	630123.1897	21	
Q7JX87	1-Cys peroxiredoxin	50.0	9	54	1	823076.0053	9	
Q7JX94	Phospholipase A2	15.61	3	4	3	4560.06937	3	
Q7JXB5	Phosphoenolpyruvate carboxykinase [GTP]	17.4	11	13	2	328032.5418	13	
Q7JXB9	Endonuclease	16.77	5	5	5	694657.503	5	
Q7JXC4	CG6459 protein	35.74	7	44	7	12648397.5266	43	
Q7JXW8	Off-track2	12.24	5	5	5	106664.232	4	
Q7JXZ2	cystathionine gamma-lyase	19.34	7	13	7	501416.37936	12	
Q7JYH3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	28.24	4	8	4	2082655.923	7	
Q7JYW9	Phosphotransferase	22.25	10	12	10	360569.2242	10	
Q7JYX5	Vesicle-associated membrane protein 7	11.93	3	3	3	50164.945640000005	3	
Q7JYZ0	lysozyme	39.13	4	10	4	260213.0663	10	
Q7JYZ9	Glutathione S transferase E2	37.1	8	21	8	1585072.5544	19	
Q7JZB1	RE49860p	3.58	1	1	1	26166.71	1	
Q7JZD3	Eb1, isoform A	52.92	13	35	0	3038693.8628	29	
Q7JZD5	Dorsal interacting protein 3	9.2	3	3	3	9225.9875	3	
Q7JZF5	DNA-directed RNA polymerases I, II, and III subunit RPABC1	15.24	3	4	3	319334.147	4	
Q7JZK1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	64.52	12	40	12	7804749.240420001	38	
Q7JZN0	Protein transport protein Sec61 subunit beta	56.0	5	21	5	246266.11836000002	19	
Q7JZR5	asparagine--tRNA ligase	4.57	2	2	2	7680.5044	2	
Q7JZW0	Cuticular protein 51A	62.5	9	32	9	2179827.16393	29	
Q7JZW2	40S ribosomal protein S15	61.49	7	32	2	2870205.89287	32	
Q7K012	Brahma associated protein 55kD	15.76	5	10	5	143501.71755	8	
Q7K076	GEO08269p1	34.35	3	4	0	146315.87102	4	
Q7K084	Odorant-binding protein 44a, isoform A	70.63	17	184	17	51753138.02535	166	
Q7K0A0	Large ribosomal subunit protein mL42	8.06	1	1	1	14017.051	1	
Q7K0B6	Glutathione S transferase T1	67.98	17	32	17	2419170.7214	31	
Q7K0E6	Aspartate--tRNA ligase, cytoplasmic	22.79	9	13	9	210772.86103	11	
Q7K0L5	5'-nucleotidase	2.17	1	1	1	1737.2963	1	
Q7K0P0	Juvenile hormone-inducible protein 26	8.2	4	4	4	84159.16	4	
Q7K0S1	LD39211p	3.66	2	2	2	54351.72	2	
Q7K0S5	UBX domain-containing protein 6	34.24	15	27	15	788063.8714000001	25	
Q7K0S6	LD36817p	27.56	10	14	10	552353.919	14	
Q7K0T7	LD33470p	2.07	2	3	0	8254.124039999999	2	
Q7K0W1	LD27406p	3.67	2	2	2	27822.733	2	
Q7K0W4	LD27203p	57.93	19	64	18	10083693.57153	60	
Q7K0X9	LD23667p	28.72	6	13	6	326878.5809	12	
Q7K126	CCR4-NOT transcription complex subunit 3	5.33	4	5	4	171676.0174	3	
Q7K127	Alpha-galactosidase	35.97	13	22	13	1042272.6118	22	
Q7K130	Dynactin subunit 4	13.04	5	6	5	24375.3939	4	
Q7K148	Proteasome subunit beta	17.73	5	7	5	113758.266	7	
Q7K159	LD06557p	13.11	4	5	4	42304.729300000006	5	
Q7K180	LD02709p	23.18	10	13	10	316983.1228	12	
Q7K188	GEO05126p1	32.9	7	45	7	22803801.2721	40	
Q7K1C0	GH23780p	50.5	7	12	1	934193.5648	11	
Q7K1C3	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial	18.25	6	10	6	666615.804	10	
Q7K1C5	GH21176p	6.62	4	5	4	514150.17819999997	5	
Q7K1H0	GH09096p	20.37	6	7	6	249064.064	7	
Q7K1M4	SD04017p	24.68	8	15	8	499500.3071	14	
Q7K1S1	Arginine-hydroxylase NDUFAF5, mitochondrial	7.81	3	4	3	84893.367	4	
Q7K1W5	LD35843p	35.11	14	28	14	3347482.5637	27	
Q7K204	17S U2 SnRNP complex component HTATSF1	12.41	6	8	6	70602.2678	8	
Q7K221	Aspartate aminotransferase, cytoplasmic	34.62	13	30	1	1841458.703	27	
Q7K2E1	LD05247p	11.72	7	10	7	188681.54690000002	8	
Q7K2K2	FI04612p	7.06	2	3	1	35060.342000000004	2	
Q7K2L7	GH27120p	17.59	3	12	3	775477.6619	10	
Q7K2N0	Endoplasmic reticulum junction formation protein lunapark	14.73	6	6	6	78611.0373	6	
Q7K2P1	Cuticular protein 50Cb	11.24	2	4	2	90171.952	4	
Q7K2P3	GH20817p	63.91	15	37	1	1232174.45376	33	
Q7K2Q8	Trafficking protein particle complex subunit 5	20.1	4	6	4	289659.38802	5	
Q7K2W6	tyrosinase	26.81	17	23	17	146122.0214	18	
Q7K332	GH17623p	30.96	8	10	7	328638.15129999997	9	
Q7K3D4	peptidylprolyl isomerase	29.97	12	18	12	1096173.6773	16	
Q7K3E2	LD34147p	66.97	33	68	33	5922604.04437	63	
Q7K3H0	LD28067p	2.56	5	7	0	83940.35399999999	4	
Q7K3J0	T-complex protein 1 subunit theta	40.66	21	39	21	2749095.99274	37	
Q7K3N4	GH26015p	15.98	7	11	7	255139.3659	10	
Q7K3V6	Elongation factor Tu, mitochondrial	13.6	6	9	6	195716.3924	8	
Q7K3W2	Mitochondrial-processing peptidase subunit alpha	29.5	13	16	13	466321.06309999997	16	
Q7K3W4	GH08941p	26.81	8	27	8	1835834.65546	27	
Q7K3Y9	Spondin-1	4.58	3	3	3	6040.9313999999995	2	
Q7K3Z3	GH01724p	56.76	18	53	18	1964236.0363999999	48	
Q7K485	Cathepsin D	28.83	8	27	8	3277343.672	26	
Q7K4C7	choline-phosphate cytidylyltransferase	16.54	8	9	5	170189.5693	7	
Q7K4I5	UBX domain-containing protein 7	6.45	3	3	3	21145.8343	2	
Q7K4J7	LD36653p	7.38	2	3	2	63619.374	3	
Q7K4Q9	Hydroxymethylglutaryl-CoA synthase	10.11	4	4	4	39118.8474	4	
Q7K4T8	LD23856p	6.99	3	4	3	8311.7748	3	
Q7K4Y0	Desaturase 1, isoform A	5.74	2	2	1	2975.4284	2	
Q7K511	D-2-hydroxyglutarate dehydrogenase, mitochondrial	14.63	7	10	7	313728.257	9	
Q7K519	GH16429p	23.9	7	8	7	164723.30995	8	
Q7K533	GH14572p	5.48	2	2	2	19645.9913	2	
Q7K549	GH13040p	21.35	8	10	8	88721.2105	10	
Q7K568	GH10642p	21.49	6	8	6	128041.6	5	
Q7K569	Glycerol-3-phosphate dehydrogenase	43.65	30	68	30	4176989.52904	61	
Q7K5J8	Cuticular protein 57A, isoform A	38.59	7	21	7	434115.90976	15	
Q7K5M6	GH04176p	37.5	9	17	9	1475965.3705199999	16	
Q7K7G0	Coatomer subunit delta	32.2	17	24	0	1128603.2039	23	
Q7K860	FI07231p	39.22	6	19	6	10998287.634	19	
Q7K8X7	Glutathione S transferase E9	33.03	7	20	7	3122481.6358000003	18	
Q7K9H6	Zinc finger FYVE domain-containing protein	3.8	4	5	4	15457.8442	2	
Q7KJ08	receptor protein-tyrosine kinase	2.7	4	5	4	54934.0442	5	
Q7KK54	MIP07328p	10.52	7	7	7	113335.5021	7	
Q7KK90	GH14654p	50.0	8	36	8	7545984.6243	26	
Q7KKI0	T-complex protein 1 subunit epsilon	26.75	15	24	2	1247947.51887	24	
Q7KLE5	Amphiphysin	37.04	23	65	2	6106882.56883	61	
Q7KLW9	Pre-mRNA-processing factor 19	19.41	9	14	9	428679.0366	14	
Q7KLX3	Translocon-associated protein subunit delta	24.7	4	16	4	2526903.5733	12	
Q7KM15	Transcription factor BTF3	36.09	4	5	4	239433.7634	5	
Q7KMM4	Glucosidase II subunit alpha	5.09	5	5	5	78444.0618	5	
Q7KMP8	26S proteasome non-ATPase regulatory subunit 13	30.63	11	23	11	2737385.3103	22	
Q7KMQ0	26S proteasome regulatory subunit 7	54.97	25	67	23	4093243.94743	66	
Q7KMQ6	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	6.42	3	3	0	22446.105600000003	2	
Q7KMS3	Dynein light chain roadblock	39.18	4	7	4	169131.28854	7	
Q7KN61	Farnesyl pyrophosphate synthase	3.82	2	2	2	14098.101999999999	2	
Q7KN75	Dodeca-satellite-binding protein 1, isoform A	22.83	27	37	27	1833816.03296	37	
Q7KN94	Electron transfer flavoprotein subunit alpha	82.42	22	116	22	18876706.05614	102	
Q7KND8	FI09619p	6.03	4	5	4	69860.742	4	
Q7KNM2	Dorsal interacting protein 4	37.11	6	16	6	2864059.2768	16	
Q7KRT4	GH07253p	2.47	1	1	0	9386.181	1	
Q7KRZ3	Exocyst complex component 8	7.89	7	7	0	60279.9295	6	
Q7KS11	Uracil-DNA degrading factor, isoform B	11.71	4	7	4	227598.2054	6	
Q7KSD3	non-specific serine/threonine protein kinase	15.76	7	12	1	1019539.8866999999	12	
Q7KSE4	GH05443p	2.78	2	2	2	15149.529	2	
Q7KSM5	SUMO-activating enzyme subunit 1	28.78	10	18	10	1000439.3743	17	
Q7KSQ0	Citrate transport protein	30.91	11	33	11	5256283.053	33	
Q7KSQ2	Tyrosine-protein kinase	3.46	3	3	0	34190.498	3	
Q7KSV7	Uncharacterized protein, isoform D	14.92	5	6	0	36580.6531	6	
Q7KSW3	pyridoxal 5'-phosphate synthase	47.68	12	33	1	1965558.4670000002	26	
Q7KT11	Glyoxylate reductase/hydroxypyruvate reductase	64.72	16	55	0	4264212.18217	48	
Q7KT58	GH08155p	4.4	1	1	1	7722.4663	1	
Q7KT70	FI18641p1	0.94	1	1	1	3157.1177	1	
Q7KTA1	HL01444p	20.67	8	10	8	183186.761	9	
Q7KTG2	Apolipoprotein lipid transfer particle	5.42	25	26	25	581973.1844	25	
Q7KTJ7	Basigin, isoform G	28.55	19	80	6	9171301.1641	77	
Q7KTN9	FI01009p	3.11	2	2	0	18015.0474	2	
Q7KTP7	LP22840p	45.86	7	12	7	579787.67172	12	
Q7KTW5	Inositol-1-monophosphatase	58.63	20	90	20	8535744.26	83	
Q7KUA4	SUMO-activating enzyme subunit	23.0	15	33	15	1363949.8630000001	31	
Q7KUB3	Ecdysone-inducible gene E1, isoform A	0.68	1	1	1	3460.592	1	
Q7KUC2	Pyridoxal kinase	26.64	9	22	8	1629458.2948999999	20	
Q7KUD4	phospholipase A2	6.43	6	7	0	73516.94499999999	7	
Q7KUK9	Uncharacterized protein, isoform B	8.51	13	14	7	270125.7006	14	
Q7KUL1	Dally-like, isoform C	2.23	2	2	0	4293.7342	2	
Q7KUT5	Protein MIX23	26.89	3	3	0	61733.6845	3	
Q7KUU5	Sulfhydryl oxidase	19.16	5	6	0	346248.1402	6	
Q7KUW2	5' nucleotidase B, isoform B	8.17	5	6	0	73754.3254	6	
Q7KUX7	Eukaryotic translation initiation factor 4H	47.21	15	38	0	552829.2046899999	32	
Q7KV27	alanine transaminase	54.93	32	121	0	29908657.04634	115	
Q7KV34	Pinkman	57.32	33	64	33	4861646.02945	62	
Q7KV94	Purine nucleoside phosphorylase	12.18	4	4	0	78133.0	4	
Q7KVI9	Uncharacterized protein, isoform B	22.45	5	18	2	838962.0948999999	16	
Q7KVL7	Vacuolar protein sorting-associated protein 35	4.73	4	4	0	62303.0666	4	
Q7KVX1	Pyruvate dehydrogenase E1 component subunit alpha	44.47	21	93	0	24199047.64553	82	
Q7KY04	small monomeric GTPase	23.47	5	14	4	18602.009000000002	2	
Q7PL91	GEO11417p1	30.85	5	12	5	1496389.99128	11	
Q7PLE9	Ras-related protein Rab-21	18.02	4	4	0	11575.78706	3	
Q7PLI0	P120 catenin	17.03	14	17	14	676809.1872	15	
Q7PLL3	Eukaryotic initiation factor 4B	28.98	15	27	3	908152.5476	26	
Q7PLS1	LD01937p	14.61	5	6	0	251336.9075	5	
Q7PLT4	Translocase of the inner mitochondrial membrane 17b, isoform A	19.65	3	5	3	115336.61839999999	4	
Q7YU88	SD08871p	4.1	3	3	0	4959.27894	3	
Q86B44	Glutathione synthetase	19.4	8	9	0	131463.5783	8	
Q86B74	WASp, isoform C	10.53	4	4	0	86786.2175	4	
Q86B93	Uncharacterized protein, isoform D	14.02	2	2	0	28399.749000000003	2	
Q86BG8	Terminal ADP-ribose protein glycohydrolase 2, isoform C	4.06	1	1	0	11383.004	1	
Q86BI3	Zinc-finger protein at 72D, isoform B	16.06	12	16	3	863927.925	16	
Q86BM0	Uncharacterized protein, isoform A	30.62	8	17	8	387502.92209999997	14	
Q86BM5	A kinase anchor protein 200, isoform D	16.49	13	29	1	1269452.53675	26	
Q86BP1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	40.41	14	27	0	1974564.1272	22	
Q86BQ4	Histidine triad nucleotide binding protein 1, isoform B	70.63	7	23	0	3187861.0436	21	
Q86BR8	Mitochondrial transcription factor A, isoform B	38.73	13	38	0	1648126.2248	36	
Q86BS3	Chromator, isoform A	35.53	26	44	26	1525793.34953	40	
Q86BS7	Glycogen debranching enzyme	2.2	4	4	0	19685.5184	3	
Q86PD3	Persulfide dioxygenase ETHE1, mitochondrial	48.03	13	25	13	1363671.6	25	
Q86PF5	PRKCA-binding protein	6.16	4	4	0	148713.26499999998	4	
Q8I077	BcDNA.LD22910	1.76	2	2	2	14621.3886	2	
Q8I099	Uncharacterized protein, isoform A	21.75	7	10	7	252225.0043	7	
Q8I0D4	RE20510p	21.32	17	37	0	4469476.0076	34	
Q8I0J3	Mitochondrial ribosomal protein S21, isoform A	44.83	4	5	4	66388.3155	5	
Q8I0P9	acid phosphatase	9.67	4	4	0	117552.943	3	
Q8I725	Glyoxylate reductase/hydroxypyruvate reductase	29.97	11	23	11	2204099.3051	23	
Q8I930	GH14147p	3.57	3	4	0	16492.0425	4	
Q8I941	GH16843p	32.88	8	25	8	1580493.6419	24	
Q8IG84	SD21996p	13.42	14	125	0	522.0893	1	
Q8IGI1	Misexpression suppressor of KSR 2, isoform J	22.86	9	15	1	45854.611999999994	2	
Q8IGY1	RE08101p	33.19	42	295	0	34279660.2274	159	
Q8IH23	GEO02102p1	67.41	6	14	6	1682828.4605	14	
Q8IM93	FI18814p1	35.27	16	37	16	2593005.43897	31	
Q8IMF4	RE24176p	6.68	3	3	0	26340.4003	3	
Q8IMJ0	VhaAC45-related protein, isoform A	33.07	13	38	1	2185889.74933	35	
Q8IMK7	Alphabet, isoform B	7.28	3	4	0	30978.9965	3	
Q8IMQ8	RH29536p	46.4	14	49	0	9548104.38066	47	
Q8IMT3	IP12392p	10.71	4	5	4	108084.497	4	
Q8IMT6	FI01822p	10.66	5	6	5	208633.18	6	
Q8IMU2	RE10237p	19.18	4	5	0	173254.044	5	
Q8IMV6	Scaffold attachment factor B, isoform B	5.82	4	4	3	54133.3117	4	
Q8IMX4	FI04408p	10.85	4	6	0	95678.8756	6	
Q8IMX8	U6 snRNA-associated Sm-like protein LSm3	40.78	4	13	4	477844.93	10	
Q8IN49	MIP05539p	11.03	10	11	10	210388.7271	9	
Q8IN51	FI17609p1	37.59	7	14	7	569159.6639	14	
Q8IN95	Nuclear migration protein nudC	8.17	3	3	3	122439.095	2	
Q8INA9	Fasciclin 1, isoform C	50.08	31	171	2	176552.597	4	
Q8ING0	Peptidase S1 domain-containing protein	11.35	5	5	5	48159.8338	4	
Q8INH5	Aminopeptidase	7.53	7	11	0	268774.0324	11	
Q8INQ9	LIM domain-containing protein	7.47	3	3	0	42618.8542	3	
Q8INU6	Glyoxylate reductase/hydroxypyruvate reductase	12.23	4	13	2	52360.441	2	
Q8IP52	RE16941p	0.86	1	1	1	14416.024	1	
Q8IP62	Small ribosomal subunit protein mS23	41.27	6	7	6	326299.6751	7	
Q8IP80	ethanolamine-phosphate cytidylyltransferase	38.58	15	20	1	1209608.25105	18	
Q8IP94	threonine--tRNA ligase	7.54	6	6	0	39316.4924	5	
Q8IP97	Peroxin-19	35.62	9	32	9	3921894.3062	28	
Q8IPA5	RE15581p	10.0	3	3	0	107194.38200000001	3	
Q8IPB1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	21.84	4	4	0	40464.272	3	
Q8IPD8	Cuticular protein 30F	60.96	7	14	7	1468111.4977000002	14	
Q8IPE8	Trifunctional enzyme subunit alpha, mitochondrial	61.69	39	102	1	9264190.748230001	98	
Q8IPG8	Uncharacterized protein	14.21	3	8	3	113674.03700000001	8	
Q8IPH0	protein-glutamine gamma-glutamyltransferase	1.95	2	2	0	29260.215	1	
Q8IPK0	Stathmin, isoform B	11.59	3	3	0	26395.0348	3	
Q8IPP8	Ketoreductase domain-containing protein	49.61	11	26	9	1395679.9925000002	18	
Q8IPQ6	Polymerase (DNA-directed), delta interacting protein 2, isoform B	13.69	4	5	0	77163.7804	4	
Q8IPT0	ER membrane protein complex subunit 10	14.54	3	7	0	194959.83179999999	6	
Q8IPT6	small monomeric GTPase	10.24	4	13	0	2193.4402	1	
Q8IPT9	SD05439p1	39.06	11	32	0	1903221.30154	28	
Q8IPU3	hydroxyacylglutathione hydrolase	31.32	9	53	0	5063852.2484	49	
Q8IPU7	BNIP3, isoform C	16.95	3	3	0	14215.87863	2	
Q8IPW1	Arouser, isoform A	5.47	4	4	0	26663.654799999997	4	
Q8IPZ5	Uncharacterized protein, isoform B	12.42	6	7	0	86214.1683	7	
Q8IQ99	PAR-domain protein 1, isoform J	1.42	1	1	0	10868.726	1	
Q8IQB7	MIP21654p	9.44	3	3	3	200823.82410000003	3	
Q8IQB8	Tequila, isoform D	6.07	9	12	0	297881.96544	12	
Q8IQC6	Small VCP interacting protein, isoform A	24.39	4	6	4	193242.1566	5	
Q8IQD3	Uncharacterized protein, isoform C	2.95	2	3	2	177091.76799999998	3	
Q8IQD7	Phospholipid scramblase	6.44	1	1	0	39052.605	1	
Q8IQE6	Insulin receptor substrate 53 kDa, isoform A	9.29	10	11	1	198563.6893	9	
Q8IQH0	FI12817p	4.98	8	9	1	167851.5853	8	
Q8IQM5	Uncharacterized protein, isoform A	12.62	4	9	1	369897.8433	9	
Q8IQQ0	2-oxoglutarate dehydrogenase, mitochondrial	22.03	20	26	1	638325.96894	23	
Q8IQT0	Gamma-glutamylcyclotransferase	12.31	3	3	0	23401.025	2	
Q8IQU1	LD36620p	19.62	9	13	1	137298.947	2	
Q8IQV4	Lysosome-associated membrane glycoprotein 2-like luminal domain-containing protein	5.76	1	2	1	76196.9157	2	
Q8IQW5	RE23625p	70.83	13	77	3	9839357.38292	67	
Q8IQX3	Uncharacterized protein, isoform A	50.54	5	6	5	85432.7623	5	
Q8IR41	Uncharacterized protein, isoform C	3.51	3	3	0	62878.0718	3	
Q8IR72	FI19011p1	10.06	1	1	1	11592.893	1	
Q8IR76	FAD synthase	16.33	4	4	0	49921.6186	4	
Q8IRD0	RH17559p	42.86	3	8	3	700900.9316	8	
Q8IRD3	Glutathione peroxidase	49.58	11	72	0	23107885.784250002	70	
Q8IRH0	Puromycin-sensitive aminopeptidase	13.58	16	21	0	525122.6381	20	
Q8IRI5	Trio, isoform D	15.92	12	15	2	291305.37445	13	
Q8IRQ5	fumarate hydratase	74.52	29	154	0	26118174.95927	131	
Q8MKK1	AaRS-interacting multifunctional protein 3	10.61	2	3	2	69529.50200000001	2	
Q8MLP9	GEO08457p1	33.04	4	5	4	124178.23726000001	5	
Q8MLQ0	FI14118p	11.84	1	1	1	5932.1855	1	
Q8MLS1	5-formyltetrahydrofolate cyclo-ligase	23.88	6	13	6	1370913.9472999999	12	
Q8MLS2	ribose-5-phosphate isomerase	36.1	8	16	8	802453.26247	16	
Q8MLW0	Receptor protein-tyrosine kinase	2.69	3	3	2	36380.2337	3	
Q8MLW4	Uncharacterized protein, isoform A	34.53	9	14	9	1164680.0766	14	
Q8MMD2	Epidermal growth factor receptor pathway substrate clone 15, isoform B	35.23	38	108	0	9296660.41878	98	
Q8MQP2	MIP16184p	2.67	1	1	0	94596.586	1	
Q8MRI4	Diphthine--ammonia ligase	2.22	2	2	2	11593.52	2	
Q8MRM0	GH16740p	27.0	6	9	6	1313259.4196	9	
Q8MRS5	AT03104p	0.71	1	1	0	8451.629	1	
Q8MRT7	SD26038p	13.79	3	4	3	108405.2	4	
Q8MRW1	SD19278p	14.08	2	4	2	246080.5645	4	
Q8MS69	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	17.12	5	6	5	14191.0957	5	
Q8MSB1	E3 ubiquitin-protein transferase MAEA	2.54	1	1	1	16348.81	1	
Q8MSI2	GH15296p	85.19	22	138	22	65809491.03005	122	
Q8MSS7	Small ribosomal subunit protein uS2m	13.26	3	6	3	68438.9105	6	
Q8MST5	Tubulin beta chain	40.7	17	120	0	1348454.88004	29	
Q8MT58	Carnosine dipeptidase 2, isoform A	52.09	23	74	5	8572709.89507	70	
Q8MZ07	GEO07581p1	6.16	1	1	1	42822.08	1	
Q8MZI3	RNA helicase	14.91	11	20	5	576450.9778	10	
Q8SWS2	RE29468p	77.51	8	32	0	1656650.2608	25	
Q8SWS3	RE26528p	17.13	2	6	2	228352.75530000002	5	
Q8SWZ6	RH51312p	15.35	3	7	3	49380.9461	5	
Q8SX06	GEO08318p1	15.43	2	2	2	13632.352	2	
Q8SX32	type I protein arginine methyltransferase	3.52	1	1	1	16574.523	1	
Q8SX35	GEO07743p1	55.78	5	9	1	310403.55350000004	8	
Q8SX50	RE04530p	17.6	6	7	0	194462.076	7	
Q8SX54	CLIP domain-containing serine protease	8.06	3	4	3	18208.5635	2	
Q8SX57	LD44221p	38.91	7	17	7	522848.79264	17	
Q8SX78	LD05679p	21.72	9	9	9	241110.828	9	
Q8SX89	Kugelkern, isoform A	15.26	6	6	6	119931.30825999999	6	
Q8SXC2	FI04487p	9.56	5	5	5	44315.9552	5	
Q8SXD5	GH02216p	57.69	13	41	2	5555850.119	38	
Q8SXE1	RH69521p	4.68	2	2	2	50259.466	2	
Q8SXF0	Small ribosomal subunit protein uS9m	17.72	8	8	7	129580.51729999999	6	
Q8SXF2	RH40246p	8.18	4	4	4	121862.52500000001	4	
Q8SXG7	tRNA selenocysteine-associated protein 1	5.06	2	2	2	56127.694	2	
Q8SXK0	RE18748p	6.55	2	2	2	45263.75199999999	2	
Q8SXM8	Lysine--tRNA ligase	28.92	17	25	1	930328.79669	22	
Q8SXP8	TAR DNA-binding protein 43	12.24	5	8	2	48266.042499999996	8	
Q8SXQ1	aldehyde dehydrogenase (NAD(+))	25.56	14	20	14	1346183.9882	19	
Q8SXQ5	Glutaredoxin-related protein 5, mitochondrial	4.4	1	2	1	3398.1165	1	
Q8SXS0	RE40914p	16.23	5	6	5	89799.199	5	
Q8SXX1	Phosphatidylinositol 5-phosphate 4-kinase, isoform A	40.59	16	31	16	3298939.3904	30	
